business_id,date,score,type
60602,2014-02-10,92,Routine - Unscheduled
60644,2014-02-14,81,Routine - Unscheduled
60644,2014-02-28,,Reinspection/Followup
60713,2014-02-26,94,Routine - Unscheduled
60737,2014-02-27,94,Routine - Unscheduled
60782,2014-02-12,,Routine - Unscheduled
60828,2014-02-06,94,Routine - Unscheduled
60933,2014-02-25,89,Routine - Unscheduled
60963,2014-02-12,,Reinspection/Followup
61056,2014-02-27,98,Routine - Unscheduled
61093,2014-02-28,92,Routine - Unscheduled
61356,2014-02-27,,Reinspection/Followup
61390,2014-02-12,94,Routine - Unscheduled
61390,2014-02-19,,Reinspection/Followup
61499,2014-02-18,91,Routine - Unscheduled
61595,2014-02-04,98,Routine - Unscheduled
61669,2014-02-18,83,Routine - Unscheduled
61669,2014-02-20,,Reinspection/Followup
61915,2014-02-05,96,Routine - Unscheduled
61959,2014-02-07,92,Routine - Unscheduled
62056,2014-02-06,92,Routine - Unscheduled
62064,2014-02-11,,Reinspection/Followup
62298,2014-02-06,94,Routine - Unscheduled
62443,2014-02-03,79,Routine - Unscheduled
62443,2014-02-12,,Reinspection/Followup
62560,2014-02-28,100,Routine - Unscheduled
62748,2014-02-27,96,Routine - Unscheduled
62765,2014-02-13,96,Routine - Unscheduled
62814,2014-02-26,92,Routine - Unscheduled
62889,2014-02-27,100,Routine - Unscheduled
62900,2014-02-12,,Reinspection/Followup
62943,2014-02-06,76,Routine - Unscheduled
63084,2014-02-06,92,Routine - Unscheduled
63131,2014-02-03,72,Routine - Unscheduled
63287,2014-02-11,,Complaint
63287,2014-02-11,88,Routine - Unscheduled
63287,2014-02-12,,Reinspection/Followup
63489,2014-02-05,,Routine - Unscheduled
63489,2014-02-26,,Reinspection/Followup
63503,2014-02-11,94,Routine - Unscheduled
63554,2014-02-07,,New Construction
63615,2014-02-24,85,Routine - Unscheduled
63763,2014-02-05,91,Routine - Unscheduled
63893,2014-02-13,86,Routine - Unscheduled
63896,2014-02-04,90,Routine - Unscheduled
63926,2014-02-07,83,Routine - Unscheduled
63926,2014-02-21,,Reinspection/Followup
63926,2014-02-28,,Reinspection/Followup
63992,2014-02-12,100,Routine - Unscheduled
64021,2014-02-24,92,Routine - Unscheduled
64101,2014-02-21,100,Routine - Unscheduled
64377,2014-02-26,77,Routine - Unscheduled
64377,2014-02-27,,Reinspection/Followup
64379,2014-02-04,96,Routine - Unscheduled
64454,2014-02-24,87,Routine - Unscheduled
64454,2014-02-28,,Reinspection/Followup
64846,2014-02-18,,Reinspection/Followup
64958,2014-02-04,,Reinspection/Followup
65086,2014-02-27,87,Routine - Unscheduled
65248,2014-02-06,96,Routine - Unscheduled
65265,2014-02-28,92,Routine - Unscheduled
65348,2014-02-04,,Reinspection/Followup
65348,2014-02-18,,Reinspection/Followup
65348,2014-02-20,,Reinspection/Followup
65358,2014-02-19,89,Routine - Unscheduled
65358,2014-02-28,,Reinspection/Followup
65375,2014-02-04,100,Routine - Unscheduled
65382,2014-02-25,,Non-inspection site visit
65392,2014-02-05,94,Routine - Unscheduled
65425,2014-02-19,100,Routine - Unscheduled
65468,2014-02-04,98,Routine - Unscheduled
65529,2014-02-28,80,Routine - Unscheduled
65624,2014-02-25,91,Routine - Unscheduled
65635,2014-02-21,92,Routine - Unscheduled
65635,2014-02-28,,Reinspection/Followup
65695,2014-02-04,88,Routine - Unscheduled
65724,2014-02-27,,Reinspection/Followup
65724,2014-02-27,100,Routine - Unscheduled
65725,2014-02-27,98,Routine - Unscheduled
65761,2014-02-27,88,Routine - Unscheduled
65761,2014-02-28,,Reinspection/Followup
65795,2014-02-11,80,Routine - Unscheduled
65795,2014-02-12,,Reinspection/Followup
66173,2014-02-20,83,Routine - Unscheduled
66229,2014-02-24,,Complaint
66229,2014-02-24,92,Routine - Unscheduled
66297,2014-02-26,94,Routine - Unscheduled
66362,2014-02-28,98,Routine - Unscheduled
66394,2014-02-25,85,Routine - Unscheduled
66406,2014-02-19,86,Routine - Unscheduled
66418,2014-02-20,,Complaint
66584,2014-02-03,91,Routine - Unscheduled
66698,2014-02-06,98,Routine - Unscheduled
66715,2014-02-25,98,Routine - Unscheduled
66771,2014-02-05,,Complaint
66771,2014-02-25,98,Routine - Unscheduled
66808,2014-02-25,,Reinspection/Followup
66808,2014-02-25,,Complaint
66808,2014-02-26,,Complaint
66811,2014-02-26,,Complaint
66861,2014-02-18,93,Routine - Unscheduled
66874,2014-02-11,,Reinspection/Followup
67154,2014-02-18,70,Routine - Unscheduled
67154,2014-02-18,,Complaint
67154,2014-02-19,,Non-inspection site visit
67154,2014-02-25,,Non-inspection site visit
67167,2014-02-25,87,Routine - Unscheduled
67174,2014-02-25,100,Routine - Unscheduled
67182,2014-02-21,,Routine - Unscheduled
67330,2014-02-21,,Reinspection/Followup
67587,2014-02-03,92,Routine - Unscheduled
67612,2014-02-28,94,Routine - Unscheduled
67617,2014-02-05,100,Routine - Unscheduled
67743,2014-02-07,84,Routine - Unscheduled
67743,2014-02-07,,Complaint
67839,2014-02-18,96,Routine - Unscheduled
67865,2014-02-05,90,Routine - Unscheduled
67865,2014-02-14,,Reinspection/Followup
68018,2014-02-21,96,Routine - Unscheduled
68018,2014-02-27,,New Ownership
68036,2014-02-20,89,Routine - Unscheduled
68036,2014-02-20,,Complaint
68056,2014-02-06,78,Routine - Unscheduled
68152,2014-02-25,100,Routine - Unscheduled
68158,2014-02-03,81,Routine - Unscheduled
68158,2014-02-11,,Reinspection/Followup
68160,2014-02-27,,Reinspection/Followup
68160,2014-02-27,,Reinspection/Followup
68220,2014-02-13,92,Routine - Unscheduled
68242,2014-02-05,,New Ownership
68269,2014-02-28,100,Routine - Unscheduled
68295,2014-02-27,98,Routine - Unscheduled
68353,2014-02-11,86,Routine - Unscheduled
68353,2014-02-11,,Non-inspection site visit
68356,2014-02-12,100,Routine - Unscheduled
68362,2014-02-20,,Complaint
68618,2014-02-04,87,Routine - Unscheduled
68618,2014-02-18,,Reinspection/Followup
68629,2014-02-14,,New Construction
68739,2014-02-26,,Reinspection/Followup
68739,2014-02-26,100,Routine - Unscheduled
68762,2014-02-25,100,Routine - Unscheduled
68764,2014-02-07,,Reinspection/Followup
68766,2014-02-03,,Reinspection/Followup
68773,2014-02-07,,Reinspection/Followup
68804,2014-02-26,92,Routine - Unscheduled
68811,2014-02-05,100,Routine - Unscheduled
68814,2014-02-11,96,Routine - Unscheduled
68824,2014-02-07,82,Routine - Unscheduled
68880,2014-02-07,90,Routine - Unscheduled
68944,2014-02-04,96,Routine - Unscheduled
69013,2014-02-10,94,Routine - Unscheduled
69026,2014-02-04,90,Routine - Unscheduled
69113,2014-02-06,96,Routine - Unscheduled
69118,2014-02-27,76,Routine - Unscheduled
69125,2014-02-10,86,Routine - Unscheduled
69194,2014-02-19,92,Routine - Unscheduled
69236,2014-02-10,100,Routine - Unscheduled
69290,2014-02-20,75,Routine - Unscheduled
69291,2014-02-12,100,Routine - Unscheduled
69301,2014-02-27,73,Routine - Unscheduled
69317,2014-02-13,,Reinspection/Followup
69368,2014-02-07,,Reinspection/Followup
69368,2014-02-14,,Reinspection/Followup
69419,2014-02-10,85,Routine - Unscheduled
69419,2014-02-20,,Reinspection/Followup
69576,2014-02-12,93,Routine - Unscheduled
69635,2014-02-27,98,Routine - Unscheduled
69666,2014-02-21,,Reinspection/Followup
69666,2014-02-25,,Reinspection/Followup
69666,2014-02-27,,Reinspection/Followup
69682,2014-02-12,,Foodborne Illness Investigation
69682,2014-02-13,,Reinspection/Followup
69682,2014-02-18,,Complaint
69752,2014-02-21,,Reinspection/Followup
69782,2014-02-26,79,Routine - Unscheduled
69804,2014-02-26,100,Routine - Unscheduled
69830,2014-02-11,96,Routine - Unscheduled
69984,2014-02-26,92,Routine - Unscheduled
70016,2014-02-27,92,Routine - Unscheduled
70058,2014-02-06,,Routine - Unscheduled
70058,2014-02-06,,Reinspection/Followup
70090,2014-02-05,91,Routine - Unscheduled
70110,2014-02-11,85,Routine - Unscheduled
70110,2014-02-12,,Reinspection/Followup
70110,2014-02-21,,Reinspection/Followup
70207,2014-02-06,96,Routine - Unscheduled
70220,2014-02-06,88,Routine - Unscheduled
70562,2014-02-03,73,Routine - Unscheduled
70606,2014-02-26,90,Routine - Unscheduled
70685,2014-02-18,90,Routine - Unscheduled
70685,2014-02-26,,Reinspection/Followup
70686,2014-02-10,,Routine - Unscheduled
70687,2014-02-27,94,Routine - Unscheduled
70856,2014-02-05,98,Routine - Unscheduled
70884,2014-02-18,98,Routine - Unscheduled
70929,2014-02-25,,Routine - Unscheduled
70949,2014-02-25,96,Routine - Unscheduled
70961,2014-02-25,100,Routine - Unscheduled
71226,2014-02-26,100,Routine - Unscheduled
71362,2014-02-26,96,Routine - Unscheduled
71373,2014-02-12,68,Routine - Unscheduled
71385,2014-02-10,,Reinspection/Followup
71473,2014-02-26,90,Routine - Unscheduled
71576,2014-02-14,96,Routine - Unscheduled
71611,2014-02-11,92,Routine - Unscheduled
71664,2014-02-05,92,Routine - Unscheduled
71682,2014-02-14,96,Routine - Unscheduled
71716,2014-02-21,,Reinspection/Followup
71753,2014-02-12,83,Routine - Unscheduled
71766,2014-02-06,,Routine - Unscheduled
71783,2014-02-28,96,Routine - Unscheduled
71784,2014-02-11,98,Routine - Unscheduled
71804,2014-02-21,,Complaint
71804,2014-02-21,80,Routine - Unscheduled
71804,2014-02-27,,Complaint
71804,2014-02-27,,Reinspection/Followup
71805,2014-02-28,,Routine - Unscheduled
71805,2014-02-28,,New Ownership
72016,2014-02-10,94,Routine - Unscheduled
72120,2014-02-14,90,Routine - Unscheduled
72164,2014-02-21,,Reinspection/Followup
72176,2014-02-11,,Reinspection/Followup
73889,2014-02-25,59,Routine - Unscheduled
73963,2014-02-03,77,Routine - Unscheduled
73967,2014-02-18,92,Routine - Unscheduled
74039,2014-02-04,100,Routine - Unscheduled
74065,2014-02-25,100,Routine - Unscheduled
74065,2014-02-26,,Non-inspection site visit
74065,2014-02-27,,Non-inspection site visit
74128,2014-02-04,90,Routine - Unscheduled
74128,2014-02-24,,Reinspection/Followup
74131,2014-02-06,90,Routine - Unscheduled
74131,2014-02-06,,New Ownership
74238,2014-02-11,83,Routine - Unscheduled
74436,2014-02-04,83,Routine - Unscheduled
74593,2014-02-19,73,Routine - Unscheduled
74593,2014-02-26,,Reinspection/Followup
74694,2014-02-11,100,Routine - Unscheduled
74722,2014-02-21,,Non-inspection site visit
74756,2014-02-07,94,Routine - Unscheduled
74761,2014-02-11,100,Routine - Unscheduled
74794,2014-02-12,,Reinspection/Followup
74959,2014-02-04,88,Routine - Unscheduled
74959,2014-02-13,,Reinspection/Followup
74981,2014-02-03,88,Routine - Unscheduled
74981,2014-02-11,,Reinspection/Followup
74983,2014-02-03,94,Routine - Unscheduled
74995,2014-02-05,100,Routine - Unscheduled
75063,2014-02-19,98,Routine - Unscheduled
75177,2014-02-25,89,Routine - Unscheduled
75229,2014-02-26,82,Routine - Unscheduled
75303,2014-02-25,,New Ownership
75452,2014-02-27,,Non-inspection site visit
75452,2014-02-27,89,Routine - Unscheduled
75613,2014-02-18,98,Routine - Unscheduled
75778,2014-02-19,96,Routine - Unscheduled
75841,2014-02-28,100,Routine - Unscheduled
75940,2014-02-12,94,Routine - Unscheduled
75956,2014-02-20,,New Ownership
75991,2014-02-04,,New Ownership
75991,2014-02-10,,New Ownership
76156,2014-02-21,94,Routine - Unscheduled
76353,2014-02-25,,New Ownership
76383,2014-02-07,96,Routine - Unscheduled
76401,2014-02-07,,Reinspection/Followup
76431,2014-02-19,,New Construction
76431,2014-02-25,,New Construction
76431,2014-02-25,,New Construction
76431,2014-02-28,,New Construction
76436,2014-02-18,,New Ownership
76441,2014-02-04,82,Routine - Unscheduled
76441,2014-02-04,,Reinspection/Followup
76442,2014-02-04,,New Construction
76442,2014-02-10,,New Ownership
76503,2014-02-07,98,Routine - Unscheduled
76527,2014-02-28,100,Routine - Unscheduled
76527,2014-02-28,,New Ownership
76543,2014-02-19,94,Routine - Unscheduled
76545,2014-02-12,,Non-inspection site visit
76547,2014-02-19,,Complaint
76574,2014-02-12,,New Construction
76574,2014-02-27,,New Construction
76574,2014-02-27,,New Construction
76638,2014-02-18,98,Routine - Unscheduled
76653,2014-02-05,,New Ownership
76653,2014-02-05,96,Routine - Unscheduled
76681,2014-02-18,,New Ownership
76685,2014-02-04,,New Construction
76685,2014-02-19,,New Ownership
76685,2014-02-20,,New Ownership
76685,2014-02-21,,New Ownership
76685,2014-02-25,,New Construction
76698,2014-02-06,,New Construction
76698,2014-02-06,,New Construction
76698,2014-02-19,,New Construction
76817,2014-02-05,,New Construction
76817,2014-02-06,,New Ownership
76883,2014-02-06,,New Construction
76883,2014-02-07,,New Construction
76883,2014-02-11,,New Construction
76957,2014-02-10,100,Routine - Unscheduled
76957,2014-02-28,,New Ownership
76960,2014-02-24,,Non-inspection site visit
76960,2014-02-26,98,Routine - Unscheduled
76960,2014-02-26,,New Ownership
76992,2014-02-07,,New Ownership
76997,2014-02-26,96,Routine - Unscheduled
77015,2014-02-21,,New Ownership
77108,2014-02-07,,Reinspection/Followup
77108,2014-02-07,,New Ownership
77157,2014-02-14,100,Routine - Unscheduled
77157,2014-02-26,100,Routine - Unscheduled
77252,2014-02-20,,New Ownership
77252,2014-02-20,75,Routine - Unscheduled
77430,2014-02-07,92,Routine - Unscheduled
77432,2014-02-05,,Reinspection/Followup
77432,2014-02-25,83,Routine - Unscheduled
77520,2014-02-06,94,Routine - Unscheduled
77520,2014-02-10,,New Ownership
77528,2014-02-27,100,Routine - Unscheduled
77543,2014-02-05,92,Routine - Unscheduled
77558,2014-02-21,90,Routine - Unscheduled
77564,2014-02-11,,New Ownership
77564,2014-02-11,69,Routine - Unscheduled
77564,2014-02-20,,Reinspection/Followup
77566,2014-02-07,,New Construction
77566,2014-02-11,,New Construction
77566,2014-02-11,,New Ownership
77566,2014-02-28,,New Construction
77580,2014-02-13,90,Routine - Unscheduled
77623,2014-02-05,,New Construction
77623,2014-02-11,,New Ownership
77623,2014-02-12,,New Ownership
77632,2014-02-24,,New Ownership
77632,2014-02-26,,New Ownership
77642,2014-02-03,,New Ownership
77645,2014-02-03,,New Construction
77645,2014-02-05,,New Construction
77645,2014-02-07,,New Ownership
77651,2014-02-05,,New Construction
77666,2014-02-19,,New Ownership
77667,2014-02-07,,New Ownership
77667,2014-02-24,,New Ownership
77681,2014-02-13,,New Ownership
77693,2014-02-04,,Reinspection/Followup
77703,2014-02-07,,New Ownership
77703,2014-02-18,,New Ownership
77714,2014-02-14,,New Ownership
77750,2014-02-10,,New Ownership
77761,2014-02-25,,Non-inspection site visit
77771,2014-02-14,,New Construction
77791,2014-02-20,,New Construction
77791,2014-02-20,,New Ownership
77825,2014-02-27,96,Routine - Unscheduled
77825,2014-02-27,,New Ownership
77834,2014-02-14,100,Routine - Unscheduled
77834,2014-02-26,93,Routine - Unscheduled
77838,2014-02-27,,New Ownership
77838,2014-02-28,,New Ownership
77850,2014-02-13,,New Ownership
77850,2014-02-21,,New Ownership
77852,2014-02-19,,New Ownership
77852,2014-02-21,,New Ownership
77852,2014-02-25,,New Ownership
77852,2014-02-25,100,Routine - Unscheduled
77858,2014-02-25,,New Ownership
77890,2014-02-21,,New Ownership
77890,2014-02-26,,New Ownership
77890,2014-02-27,,New Ownership
77951,2014-02-13,86,Routine - Unscheduled
78070,2014-02-27,,New Construction
54,2014-03-25,92,Routine - Unscheduled
88,2014-03-19,,Reinspection/Followup
98,2014-03-24,96,Routine - Unscheduled
194,2014-03-05,88,Routine - Unscheduled
194,2014-03-07,90,Routine - Unscheduled
200,2014-03-17,92,Routine - Unscheduled
208,2014-03-13,91,Routine - Unscheduled
217,2014-03-11,,Complaint
247,2014-03-04,94,Routine - Unscheduled
253,2014-03-12,,Non-inspection site visit
256,2014-03-03,98,Routine - Unscheduled
275,2014-03-28,96,Routine - Unscheduled
299,2014-03-06,92,Routine - Unscheduled
302,2014-03-04,94,Routine - Unscheduled
305,2014-03-21,88,Routine - Unscheduled
315,2014-03-10,88,Routine - Unscheduled
315,2014-03-24,,Reinspection/Followup
328,2014-03-05,94,Routine - Unscheduled
335,2014-03-06,79,Routine - Unscheduled
337,2014-03-25,,Non-inspection site visit
379,2014-03-17,89,Routine - Unscheduled
379,2014-03-24,,Complaint
385,2014-03-06,90,Routine - Unscheduled
428,2014-03-06,100,Routine - Unscheduled
428,2014-03-14,,Reinspection/Followup
500,2014-03-27,77,Routine - Unscheduled
510,2014-03-04,,Non-inspection site visit
527,2014-03-03,,Reinspection/Followup
538,2014-03-03,,Reinspection/Followup
588,2014-03-10,85,Routine - Unscheduled
588,2014-03-17,,Reinspection/Followup
597,2014-03-19,98,Routine - Unscheduled
619,2014-03-12,,Non-inspection site visit
642,2014-03-06,100,Routine - Unscheduled
659,2014-03-14,98,Routine - Unscheduled
795,2014-03-18,96,Routine - Unscheduled
799,2014-03-19,98,Routine - Unscheduled
809,2014-03-11,86,Routine - Unscheduled
809,2014-03-24,,Reinspection/Followup
902,2014-03-13,96,Routine - Unscheduled
905,2014-03-12,100,Routine - Unscheduled
919,2014-03-11,92,Routine - Unscheduled
920,2014-03-11,90,Routine - Unscheduled
993,2014-03-13,100,Routine - Unscheduled
1005,2014-03-03,85,Routine - Unscheduled
1005,2014-03-05,,Reinspection/Followup
1018,2014-03-25,100,Routine - Unscheduled
1060,2014-03-05,94,Routine - Unscheduled
1085,2014-03-03,100,Routine - Unscheduled
1090,2014-03-18,,Reinspection/Followup
1127,2014-03-07,92,Routine - Unscheduled
1127,2014-03-14,,Reinspection/Followup
1144,2014-03-25,79,Routine - Unscheduled
1144,2014-03-26,,Reinspection/Followup
1203,2014-03-11,94,Routine - Unscheduled
1263,2014-03-18,85,Routine - Unscheduled
1339,2014-03-06,,Reinspection/Followup
1345,2014-03-12,,Reinspection/Followup
1352,2014-03-10,,Reinspection/Followup
1409,2014-03-14,96,Routine - Unscheduled
1426,2014-03-12,,Non-inspection site visit
1466,2014-03-27,98,Routine - Unscheduled
1469,2014-03-26,100,Routine - Unscheduled
1486,2014-03-14,,New Construction
1486,2014-03-17,,New Construction
1509,2014-03-05,,Reinspection/Followup
1520,2014-03-04,100,Routine - Unscheduled
1529,2014-03-05,88,Routine - Unscheduled
1534,2014-03-11,,Reinspection/Followup
1534,2014-03-11,94,Routine - Unscheduled
1579,2014-03-12,90,Routine - Unscheduled
1582,2014-03-10,96,Routine - Unscheduled
1615,2014-03-14,98,Routine - Unscheduled
1672,2014-03-28,94,Routine - Unscheduled
1687,2014-03-17,,Reinspection/Followup
1692,2014-03-20,87,Routine - Unscheduled
1692,2014-03-28,,Reinspection/Followup
1726,2014-03-12,,Complaint
1753,2014-03-04,90,Routine - Unscheduled
1753,2014-03-25,,Reinspection/Followup
1754,2014-03-24,85,Routine - Unscheduled
1757,2014-03-13,,Reinspection/Followup
1764,2014-03-06,94,Routine - Unscheduled
1768,2014-03-07,98,Routine - Unscheduled
1777,2014-03-25,92,Routine - Unscheduled
1791,2014-03-14,94,Routine - Unscheduled
1810,2014-03-18,90,Routine - Unscheduled
1811,2014-03-18,98,Routine - Unscheduled
1854,2014-03-04,85,Routine - Unscheduled
1854,2014-03-14,,Reinspection/Followup
1865,2014-03-19,98,Routine - Unscheduled
1921,2014-03-10,89,Routine - Unscheduled
1921,2014-03-17,,Reinspection/Followup
1936,2014-03-07,94,Routine - Unscheduled
1949,2014-03-05,81,Routine - Unscheduled
1952,2014-03-10,94,Routine - Unscheduled
1954,2014-03-03,,Reinspection/Followup
1963,2014-03-06,,Reinspection/Followup
1973,2014-03-09,92,Routine - Unscheduled
1992,2014-03-05,94,Routine - Unscheduled
2031,2014-03-18,,Reinspection/Followup
2039,2014-03-18,96,Routine - Unscheduled
2063,2014-03-26,80,Routine - Unscheduled
2110,2014-03-17,90,Routine - Unscheduled
2115,2014-03-19,91,Routine - Unscheduled
2135,2014-03-19,92,Routine - Unscheduled
2143,2014-03-03,90,Routine - Unscheduled
2145,2014-03-05,91,Routine - Unscheduled
2152,2014-03-06,89,Routine - Unscheduled
2152,2014-03-13,,Reinspection/Followup
2175,2014-03-27,100,Routine - Unscheduled
2216,2014-03-17,,Reinspection/Followup
2226,2014-03-18,,Reinspection/Followup
2226,2014-03-18,98,Routine - Unscheduled
2256,2014-03-14,96,Routine - Unscheduled
